SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22025,1642948,0022500593,"JAN 17, 2026",DAL vs. UTA,W,20,2,5,0.4,2,2,1.0,1,2,0.5,0,1,1,4,0,0,1,2,7,-12,1
22025,1642954,0022500599,"JAN 17, 2026",GSW vs. CHA,W,31,5,12,0.417,1,5,0.2,0,0,,3,3,6,5,3,1,1,3,11,24,1
22025,1643007,0022500595,"JAN 17, 2026",IND @ DET,L,17,2,6,0.333,1,5,0.2,0,0,,0,4,4,2,3,0,1,2,5,-4,1
22025,2544,0022500607,"JAN 18, 2026",LAL vs. TOR,W,32,9,17,0.529,2,4,0.5,4,4,1.0,2,2,4,7,0,2,3,0,24,18,1
22025,201142,0022500604,"JAN 18, 2026",HOU vs. NOP,W,36,5,18,0.278,1,8,0.125,7,8,0.875,3,3,6,8,1,0,3,1,18,3,1
22025,201566,0022500606,"JAN 18, 2026",SAC vs. POR,L,34,9,15,0.6,3,6,0.5,2,3,0.667,0,3,3,7,3,0,2,2,23,-7,1
22025,201942,0022500606,"JAN 18, 2026",SAC vs. POR,L,35,6,11,0.545,0,1,0.0,2,3,0.667,1,1,2,7,2,1,3,4,14,-14,1
22025,202066,0022500607,"JAN 18, 2026",TOR @ LAL,L,2,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,1,1
22025,202696,0022500603,"JAN 18, 2026",CHI vs. BKN,W,28,8,18,0.444,1,7,0.143,0,0,,2,9,11,6,0,1,1,3,17,20,1
22025,203471,0022500606,"JAN 18, 2026",SAC vs. POR,L,18,1,5,0.2,0,2,0.0,0,0,,0,2,2,3,1,0,0,3,2,-6,1
22025,203484,0022500602,"JAN 18, 2026",MEM @ ORL,W,17,3,8,0.375,1,4,0.25,0,0,,0,1,1,1,3,0,1,2,7,6,1
22025,203500,0022500604,"JAN 18, 2026",HOU vs. NOP,W,27,2,3,0.667,0,0,,1,2,0.5,5,5,10,2,0,0,1,1,5,10,1
22025,203501,0022500605,"JAN 18, 2026",DEN vs. CHA,L,13,1,5,0.2,1,5,0.2,3,3,1.0,0,1,1,2,0,0,1,0,6,-9,1
22025,203897,0022500606,"JAN 18, 2026",SAC vs. POR,L,29,5,13,0.385,3,8,0.375,5,6,0.833,0,0,0,1,1,0,1,2,18,-7,1
22025,203935,0022500607,"JAN 18, 2026",LAL vs. TOR,W,25,3,6,0.5,2,3,0.667,0,0,,1,4,5,3,1,0,5,3,8,12,1
22025,1626145,0022500602,"JAN 18, 2026",ORL @ MEM,L,3,0,1,0.0,0,1,0.0,0,0,,1,1,2,1,0,0,0,1,0,-6,1
22025,1626192,0022500605,"JAN 18, 2026",CHA @ DEN,W,6,1,2,0.5,1,1,1.0,0,0,,0,1,1,3,0,0,0,0,3,0,1
22025,1627734,0022500606,"JAN 18, 2026",SAC vs. POR,L,20,2,3,0.667,0,1,0.0,4,4,1.0,3,5,8,2,0,0,6,2,8,1,1
22025,1627742,0022500607,"JAN 18, 2026",TOR @ LAL,L,34,7,19,0.368,2,7,0.286,3,3,1.0,1,5,6,7,3,1,3,1,19,3,1
22025,1627750,0022500605,"JAN 18, 2026",DEN vs. CHA,L,25,7,12,0.583,0,2,0.0,2,2,1.0,1,0,1,2,1,0,1,2,16,-22,1
22025,1627827,0022500604,"JAN 18, 2026",HOU vs. NOP,W,16,3,5,0.6,1,2,0.5,1,1,1.0,1,2,3,0,0,0,1,1,8,6,1
22025,1628370,0022500606,"JAN 18, 2026",SAC vs. POR,L,26,9,15,0.6,5,9,0.556,0,0,,0,1,1,2,0,0,1,0,23,6,1
22025,1628371,0022500602,"JAN 18, 2026",ORL @ MEM,L,3,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,2,0,0,4,1
22025,1628970,0022500605,"JAN 18, 2026",CHA @ DEN,W,23,3,6,0.5,0,2,0.0,1,1,1.0,1,3,4,1,0,0,1,0,7,19,1
22025,1628971,0022500605,"JAN 18, 2026",DEN vs. CHA,L,18,4,7,0.571,1,2,0.5,0,0,,0,0,0,3,2,2,0,2,9,-3,1
22025,1628975,0022500603,"JAN 18, 2026",CHI vs. BKN,W,3,1,3,0.333,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,2,-1,1
22025,1628976,0022500602,"JAN 18, 2026",ORL @ MEM,L,33,6,11,0.545,4,7,0.571,2,2,1.0,2,5,7,4,2,2,1,3,18,-15,1
22025,1628989,0022500603,"JAN 18, 2026",CHI vs. BKN,W,30,5,9,0.556,1,4,0.25,0,0,,1,4,5,6,0,0,1,1,11,9,1
22025,1628991,0022500602,"JAN 18, 2026",MEM @ ORL,W,30,7,15,0.467,2,4,0.5,1,1,1.0,0,5,5,0,1,2,2,3,17,17,1
22025,1629006,0022500604,"JAN 18, 2026",HOU vs. NOP,W,17,1,3,0.333,1,3,0.333,1,2,0.5,1,0,1,1,0,1,0,2,4,-1,1
22025,1629012,0022500605,"JAN 18, 2026",CHA @ DEN,W,20,5,10,0.5,0,4,0.0,4,4,1.0,0,2,2,5,1,0,2,0,14,13,1
22025,1629020,0022500607,"JAN 18, 2026",LAL vs. TOR,W,21,1,1,1.0,0,0,,0,0,,1,8,9,1,2,2,0,1,2,25,1
22025,1629028,0022500607,"JAN 18, 2026",LAL vs. TOR,W,33,10,10,1.0,0,0,,5,6,0.833,1,12,13,1,0,1,0,2,25,20,1
22025,1629029,0022500607,"JAN 18, 2026",LAL vs. TOR,W,34,8,23,0.348,5,12,0.417,4,5,0.8,0,2,2,7,1,1,4,4,25,-3,1
22025,1629048,0022500602,"JAN 18, 2026",ORL @ MEM,L,15,4,4,1.0,0,0,,1,1,1.0,2,4,6,1,0,2,2,0,9,-2,1
22025,1629060,0022500607,"JAN 18, 2026",LAL vs. TOR,W,21,4,10,0.4,2,6,0.333,0,0,,0,0,0,0,0,0,1,1,10,8,1
22025,1629111,0022500602,"JAN 18, 2026",MEM @ ORL,W,23,9,11,0.818,1,2,0.5,2,2,1.0,6,2,8,3,1,2,2,3,21,4,1
22025,1629216,0022500607,"JAN 18, 2026",LAL vs. TOR,W,17,2,5,0.4,1,3,0.333,0,0,,1,0,1,2,1,0,0,1,5,0,1
22025,1629611,0022500603,"JAN 18, 2026",BKN @ CHI,L,28,3,7,0.429,1,2,0.5,2,2,1.0,0,4,4,6,1,0,1,2,9,-11,1
22025,1629618,0022500605,"JAN 18, 2026",DEN vs. CHA,L,34,4,7,0.571,2,4,0.5,2,2,1.0,1,4,5,7,0,0,2,1,12,-8,1
22025,1629627,0022500604,"JAN 18, 2026",NOP @ HOU,L,30,9,17,0.529,0,0,,2,3,0.667,1,5,6,4,1,1,2,4,20,-17,1
22025,1629630,0022500602,"JAN 18, 2026",MEM @ ORL,W,28,7,13,0.538,3,4,0.75,7,9,0.778,0,5,5,13,1,0,2,2,24,26,1
22025,1629632,0022500603,"JAN 18, 2026",CHI vs. BKN,W,30,8,14,0.571,7,11,0.636,1,1,1.0,1,3,4,3,2,0,1,2,24,16,1
22025,1629637,0022500607,"JAN 18, 2026",LAL vs. TOR,W,13,1,1,1.0,0,0,,1,2,0.5,2,3,5,0,0,0,2,2,3,-2,1
22025,1629651,0022500603,"JAN 18, 2026",BKN @ CHI,L,23,6,8,0.75,0,0,,0,1,0.0,1,4,5,4,2,1,1,0,12,-8,1
22025,1629673,0022500604,"JAN 18, 2026",NOP @ HOU,L,25,5,11,0.455,2,5,0.4,1,3,0.333,0,4,4,2,0,0,2,1,13,-1,1
22025,1629723,0022500602,"JAN 18, 2026",MEM @ ORL,W,17,1,3,0.333,0,1,0.0,1,2,0.5,0,3,3,3,4,1,0,4,3,-4,1
22025,1630163,0022500605,"JAN 18, 2026",CHA @ DEN,W,19,4,11,0.364,2,7,0.286,0,0,,0,1,1,6,3,0,1,3,10,22,1
22025,1630166,0022500606,"JAN 18, 2026",POR @ SAC,W,32,10,18,0.556,2,6,0.333,8,8,1.0,1,7,8,8,0,1,3,1,30,4,1
22025,1630171,0022500603,"JAN 18, 2026",CHI vs. BKN,W,26,3,6,0.5,0,2,0.0,3,4,0.75,4,2,6,2,1,1,0,4,9,6,1
22025,1630173,0022500606,"JAN 18, 2026",SAC vs. POR,L,18,2,3,0.667,0,1,0.0,0,0,,0,3,3,2,0,1,1,3,4,-14,1
22025,1630180,0022500604,"JAN 18, 2026",NOP @ HOU,L,29,3,7,0.429,1,3,0.333,4,4,1.0,0,4,4,2,1,0,1,0,11,-22,1
22025,1630182,0022500605,"JAN 18, 2026",CHA @ DEN,W,13,1,3,0.333,1,2,0.5,0,0,,1,2,3,0,0,0,1,0,3,5,1
22025,1630188,0022500603,"JAN 18, 2026",CHI vs. BKN,W,31,5,8,0.625,2,4,0.5,0,2,0.0,1,9,10,3,2,0,1,1,12,16,1
22025,1630192,0022500605,"JAN 18, 2026",DEN vs. CHA,L,23,4,10,0.4,0,2,0.0,0,0,,2,3,5,1,0,0,1,4,8,9,1
22025,1630193,0022500607,"JAN 18, 2026",TOR @ LAL,L,29,4,9,0.444,1,4,0.25,0,0,,0,3,3,7,1,0,1,1,9,-11,1
22025,1630200,0022500603,"JAN 18, 2026",CHI vs. BKN,W,24,5,7,0.714,0,1,0.0,0,0,,0,0,0,10,2,0,1,0,10,16,1
22025,1630217,0022500602,"JAN 18, 2026",ORL @ MEM,L,37,4,12,0.333,1,4,0.25,2,2,1.0,3,1,4,3,2,1,2,4,11,-20,1
22025,1630245,0022500603,"JAN 18, 2026",CHI vs. BKN,W,30,7,14,0.5,5,8,0.625,0,0,,0,1,1,5,1,1,0,4,19,22,1
22025,1630256,0022500604,"JAN 18, 2026",HOU vs. NOP,W,8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,1
22025,1630530,0022500604,"JAN 18, 2026",NOP @ HOU,L,35,7,15,0.467,3,8,0.375,4,4,1.0,1,2,3,4,1,1,2,3,21,-16,1
22025,1630532,0022500602,"JAN 18, 2026",ORL @ MEM,L,26,5,13,0.385,0,2,0.0,4,4,1.0,1,3,4,3,0,0,0,3,14,-20,1
22025,1630534,0022500607,"JAN 18, 2026",TOR @ LAL,L,25,0,5,0.0,0,3,0.0,0,0,,2,1,3,1,0,0,0,2,0,3,1
22025,1630544,0022500605,"JAN 18, 2026",CHA @ DEN,W,12,1,3,0.333,0,1,0.0,0,0,,1,1,2,1,0,0,1,2,2,-7,1
22025,1630549,0022500603,"JAN 18, 2026",BKN @ CHI,L,19,2,3,0.667,0,0,,1,2,0.5,3,2,5,4,0,0,1,2,5,-18,1
22025,1630560,0022500603,"JAN 18, 2026",BKN @ CHI,L,24,1,6,0.167,0,2,0.0,1,2,0.5,0,3,3,10,0,0,1,2,3,-14,1
22025,1630567,0022500607,"JAN 18, 2026",TOR @ LAL,L,35,10,21,0.476,0,2,0.0,2,4,0.5,3,6,9,3,1,0,2,2,22,-11,1
22025,1630572,0022500607,"JAN 18, 2026",TOR @ LAL,L,24,8,12,0.667,2,5,0.4,2,5,0.4,1,5,6,2,1,1,0,1,20,-13,1
22025,1630578,0022500604,"JAN 18, 2026",HOU vs. NOP,W,33,9,15,0.6,0,0,,3,5,0.6,2,6,8,4,5,1,4,5,21,8,1
22025,1630583,0022500602,"JAN 18, 2026",MEM @ ORL,W,25,3,5,0.6,0,1,0.0,3,6,0.5,0,5,5,3,0,0,0,1,9,23,1
22025,1630592,0022500603,"JAN 18, 2026",BKN @ CHI,L,20,5,11,0.455,2,4,0.5,2,2,1.0,0,5,5,1,0,0,0,1,14,-5,1
22025,1630639,0022500607,"JAN 18, 2026",TOR @ LAL,L,6,1,3,0.333,1,2,0.5,2,2,1.0,0,1,1,0,0,0,0,1,5,-2,1
22025,1631094,0022500602,"JAN 18, 2026",ORL @ MEM,L,36,7,20,0.35,1,4,0.25,1,1,1.0,2,6,8,9,0,0,4,0,16,-7,1
22025,1631095,0022500604,"JAN 18, 2026",HOU vs. NOP,W,41,11,21,0.524,7,13,0.538,3,4,0.75,3,5,8,0,0,1,1,1,32,17,1
22025,1631101,0022500606,"JAN 18, 2026",POR @ SAC,W,34,8,19,0.421,3,9,0.333,8,11,0.727,2,5,7,0,1,0,5,5,27,0,1
22025,1631120,0022500604,"JAN 18, 2026",HOU vs. NOP,W,4,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,1,0,0,0,0,-3,1
22025,1631124,0022500605,"JAN 18, 2026",DEN vs. CHA,L,20,5,7,0.714,2,3,0.667,3,3,1.0,0,2,2,2,2,0,0,2,15,-3,1
22025,1631126,0022500606,"JAN 18, 2026",POR @ SAC,W,22,3,10,0.3,0,4,0.0,0,0,,1,1,2,1,1,0,1,1,6,14,1
22025,1631166,0022500607,"JAN 18, 2026",LAL vs. TOR,W,16,1,4,0.25,1,2,0.5,0,0,,0,3,3,2,0,0,0,0,3,17,1
22025,1631207,0022500603,"JAN 18, 2026",CHI vs. BKN,W,6,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,1,3,-7,1
22025,1631212,0022500605,"JAN 18, 2026",DEN vs. CHA,L,29,4,12,0.333,0,4,0.0,3,4,0.75,0,4,4,0,1,3,2,1,11,-29,1
22025,1631213,0022500603,"JAN 18, 2026",BKN @ CHI,L,23,4,7,0.571,3,5,0.6,0,0,,1,2,3,0,0,0,1,0,11,-10,1
22025,1631217,0022500605,"JAN 18, 2026",CHA @ DEN,W,25,2,6,0.333,0,0,,0,0,,2,7,9,2,0,1,0,3,4,6,1
22025,1631222,0022500607,"JAN 18, 2026",LAL vs. TOR,W,19,1,5,0.2,0,4,0.0,0,0,,1,4,5,2,1,0,0,0,2,-6,1
22025,1631246,0022500602,"JAN 18, 2026",MEM @ ORL,W,20,2,8,0.25,1,6,0.167,0,0,,0,5,5,2,2,0,1,1,5,-9,1
22025,1631255,0022500604,"JAN 18, 2026",NOP @ HOU,L,18,2,2,1.0,1,1,1.0,0,0,,0,3,3,0,0,0,0,1,5,8,1
22025,1631288,0022500602,"JAN 18, 2026",ORL @ MEM,L,3,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,1,0,2,4,1
22025,1631321,0022500606,"JAN 18, 2026",POR @ SAC,W,34,2,7,0.286,1,4,0.25,3,4,0.75,0,2,2,1,2,1,1,3,8,10,1
22025,1631451,0022500606,"JAN 18, 2026",POR @ SAC,W,7,1,4,0.25,0,3,0.0,0,0,,0,1,1,0,2,0,0,0,2,-1,1
22025,1641706,0022500605,"JAN 18, 2026",CHA @ DEN,W,24,8,15,0.533,4,9,0.444,3,4,0.75,1,3,4,1,0,0,1,3,23,16,1
22025,1641708,0022500604,"JAN 18, 2026",HOU vs. NOP,W,40,10,14,0.714,0,1,0.0,0,0,,2,6,8,6,1,1,2,0,20,21,1
22025,1641710,0022500602,"JAN 18, 2026",ORL @ MEM,L,37,7,15,0.467,2,6,0.333,3,4,0.75,0,2,2,6,0,0,4,3,19,-14,1
22025,1641711,0022500607,"JAN 18, 2026",TOR @ LAL,L,12,0,2,0.0,0,2,0.0,0,0,,1,1,2,0,0,0,1,1,0,-14,1
22025,1641712,0022500606,"JAN 18, 2026",POR @ SAC,W,16,2,4,0.5,0,0,,0,0,,1,1,2,1,0,0,0,2,4,-7,1
22025,1641713,0022500602,"JAN 18, 2026",MEM @ ORL,W,18,3,7,0.429,0,2,0.0,1,2,0.5,1,3,4,0,0,2,2,0,7,6,1
22025,1641722,0022500604,"JAN 18, 2026",NOP @ HOU,L,13,2,6,0.333,1,2,0.5,1,1,1.0,1,2,3,2,3,0,2,1,6,7,1
22025,1641723,0022500607,"JAN 18, 2026",LAL vs. TOR,W,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,1
22025,1641730,0022500603,"JAN 18, 2026",BKN @ CHI,L,30,3,11,0.273,1,6,0.167,0,0,,1,7,8,3,1,2,3,2,7,-18,1
22025,1641733,0022500607,"JAN 18, 2026",LAL vs. TOR,W,2,1,3,0.333,1,2,0.5,0,0,,0,0,0,0,0,0,0,0,3,-1,1
22025,1641739,0022500606,"JAN 18, 2026",POR @ SAC,W,36,7,7,1.0,1,1,1.0,2,2,1.0,1,2,3,2,0,1,1,3,17,16,1
22025,1641747,0022500605,"JAN 18, 2026",DEN vs. CHA,L,26,2,7,0.286,2,7,0.286,1,2,0.5,2,1,3,2,0,0,1,3,7,-11,1
22025,1641750,0022500605,"JAN 18, 2026",CHA @ DEN,W,23,8,10,0.8,0,0,,1,1,1.0,3,3,6,1,0,0,1,1,17,17,1
22025,1641763,0022500603,"JAN 18, 2026",CHI vs. BKN,W,3,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1,1
22025,1641783,0022500602,"JAN 18, 2026",ORL @ MEM,L,18,2,5,0.4,0,1,0.0,0,0,,0,3,3,0,0,1,0,0,4,-7,1
22025,1641816,0022500605,"JAN 18, 2026",DEN vs. CHA,L,21,0,9,0.0,0,8,0.0,1,2,0.5,1,1,2,2,0,0,0,2,1,-12,1
22025,1641824,0022500603,"JAN 18, 2026",CHI vs. BKN,W,27,6,13,0.462,3,6,0.5,2,2,1.0,1,4,5,5,0,2,2,1,17,15,1
22025,1641871,0022500606,"JAN 18, 2026",POR @ SAC,W,12,0,2,0.0,0,2,0.0,0,0,,1,0,1,1,0,0,0,0,0,-11,1
22025,1642261,0022500607,"JAN 18, 2026",LAL vs. TOR,W,2,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-1,1
22025,1642263,0022500604,"JAN 18, 2026",HOU vs. NOP,W,18,4,9,0.444,3,7,0.429,0,0,,0,3,3,1,1,0,3,1,11,-14,1
22025,1642270,0022500606,"JAN 18, 2026",POR @ SAC,W,37,6,9,0.667,1,2,0.5,8,8,1.0,4,13,17,3,0,1,1,1,21,17,1
22025,1642274,0022500604,"JAN 18, 2026",NOP @ HOU,L,30,5,8,0.625,0,0,,0,0,,5,1,6,3,1,2,0,2,10,22,1
22025,1642275,0022500605,"JAN 18, 2026",CHA @ DEN,W,22,6,8,0.75,1,2,0.5,0,1,0.0,3,8,11,2,0,1,1,3,13,6,1
22025,1642285,0022500602,"JAN 18, 2026",MEM @ ORL,W,18,4,6,0.667,2,4,0.5,0,0,,0,0,0,3,0,0,1,0,10,-4,1
22025,1642347,0022500607,"JAN 18, 2026",TOR @ LAL,L,22,1,8,0.125,1,5,0.2,0,0,,0,1,1,3,1,0,2,3,3,-11,1
22025,1642355,0022500607,"JAN 18, 2026",LAL vs. TOR,W,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,1
22025,1642363,0022500606,"JAN 18, 2026",SAC vs. POR,L,13,0,2,0.0,0,1,0.0,0,0,,1,1,2,2,0,1,1,1,0,7,1
22025,1642367,0022500607,"JAN 18, 2026",TOR @ LAL,L,15,2,2,1.0,0,0,,0,0,,0,3,3,1,0,0,0,1,4,-15,1
22025,1642377,0022500602,"JAN 18, 2026",MEM @ ORL,W,21,3,5,0.6,3,4,0.75,1,2,0.5,1,1,2,0,0,0,0,0,10,2,1
22025,1642419,0022500607,"JAN 18, 2026",TOR @ LAL,L,8,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,1,0,-12,1
22025,1642461,0022500605,"JAN 18, 2026",DEN vs. CHA,L,31,1,3,0.333,0,1,0.0,0,0,,1,5,6,0,1,0,0,1,2,-27,1
22025,1642847,0022500604,"JAN 18, 2026",NOP @ HOU,L,10,1,5,0.2,0,2,0.0,0,0,,1,2,3,2,0,1,1,2,2,-10,1
22025,1642849,0022500603,"JAN 18, 2026",BKN @ CHI,L,26,4,8,0.5,4,5,0.8,4,6,0.667,1,0,1,2,0,0,1,1,16,-10,1
22025,1642851,0022500605,"JAN 18, 2026",CHA @ DEN,W,27,5,11,0.455,2,4,0.5,2,2,1.0,3,1,4,3,0,1,2,2,14,18,1
22025,1642852,0022500604,"JAN 18, 2026",NOP @ HOU,L,27,7,12,0.583,1,3,0.333,0,0,,0,4,4,5,1,0,3,0,15,-33,1
22025,1642856,0022500603,"JAN 18, 2026",BKN @ CHI,L,22,4,9,0.444,3,6,0.5,0,0,,0,1,1,1,0,0,0,3,11,-12,1
22025,1642859,0022500602,"JAN 18, 2026",ORL @ MEM,L,20,5,8,0.625,1,3,0.333,0,0,,1,3,4,3,0,0,1,5,11,7,1
22025,1642867,0022500607,"JAN 18, 2026",TOR @ LAL,L,25,5,7,0.714,0,0,,1,1,1.0,2,5,7,5,0,3,0,1,11,-4,1
22025,1642869,0022500602,"JAN 18, 2026",ORL @ MEM,L,8,1,4,0.25,1,4,0.25,2,2,1.0,0,2,2,0,1,0,0,1,5,-9,1
22025,1642874,0022500603,"JAN 18, 2026",BKN @ CHI,L,25,6,13,0.462,2,7,0.286,0,0,,0,3,3,2,0,1,2,2,14,-4,1
22025,1642875,0022500606,"JAN 18, 2026",SAC vs. POR,L,23,3,11,0.273,0,2,0.0,0,0,,3,6,9,1,0,1,0,3,6,-4,1
22025,1642877,0022500604,"JAN 18, 2026",NOP @ HOU,L,22,3,5,0.6,1,2,0.5,0,0,,1,2,3,3,2,0,0,2,7,17,1
22025,1642883,0022500605,"JAN 18, 2026",CHA @ DEN,W,26,0,4,0.0,0,2,0.0,0,0,,1,4,5,5,0,0,1,2,0,0,1
22025,1642905,0022500606,"JAN 18, 2026",POR @ SAC,W,9,1,3,0.333,0,1,0.0,0,0,,0,0,0,1,1,0,2,2,2,-7,1
22025,1642907,0022500602,"JAN 18, 2026",MEM @ ORL,W,23,6,10,0.6,0,3,0.0,1,1,1.0,1,3,4,3,0,0,1,2,13,18,1
22025,1642918,0022500607,"JAN 18, 2026",TOR @ LAL,L,2,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,1,1
22025,1642928,0022500606,"JAN 18, 2026",SAC vs. POR,L,26,5,8,0.625,0,0,,2,2,1.0,2,8,10,2,1,1,1,6,12,3,1
22025,1642950,0022500603,"JAN 18, 2026",CHI vs. BKN,W,3,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-1,1
22025,201143,0022500612,"JAN 19, 2026",GSW vs. MIA,W,19,4,9,0.444,2,7,0.286,0,0,,0,8,8,2,1,0,0,2,10,26,1
22025,201567,0022500611,"JAN 19, 2026",UTA @ SAS,L,21,1,6,0.167,1,3,0.333,3,3,1.0,6,5,11,2,1,0,2,0,6,-4,1
22025,201572,0022500608,"JAN 19, 2026",LAC @ WAS,W,20,2,7,0.286,0,5,0.0,2,2,1.0,0,2,2,0,4,1,0,0,6,3,1
22025,201587,0022500608,"JAN 19, 2026",LAC @ WAS,W,19,1,4,0.25,1,4,0.25,0,0,,1,2,3,1,1,0,1,3,3,3,1
22025,201935,0022500608,"JAN 19, 2026",LAC @ WAS,W,37,9,17,0.529,0,5,0.0,18,20,0.9,1,6,7,9,1,1,3,2,36,-3,1
22025,201939,0022500612,"JAN 19, 2026",GSW vs. MIA,W,28,6,13,0.462,5,10,0.5,2,2,1.0,0,3,3,11,0,0,3,5,19,3,1
22025,202691,0022500016,"JAN 19, 2026",DAL @ NYK,W,21,5,12,0.417,4,7,0.571,0,0,,0,5,5,2,2,0,0,2,14,-8,1
22025,202699,0022500017,"JAN 19, 2026",DET vs. BOS,W,35,11,20,0.55,3,8,0.375,0,0,,0,3,3,1,0,1,1,4,25,0,1
22025,202710,0022500612,"JAN 19, 2026",GSW vs. MIA,W,21,6,11,0.545,0,1,0.0,5,5,1.0,2,1,3,4,2,0,2,0,17,9,1
22025,203084,0022500611,"JAN 19, 2026",SAS vs. UTA,W,22,4,7,0.571,1,4,0.25,1,1,1.0,0,1,1,4,0,1,0,1,10,17,1
22025,203114,0022500608,"JAN 19, 2026",WAS vs. LAC,L,28,3,10,0.3,2,5,0.4,3,3,1.0,2,3,5,5,1,0,1,1,11,6,1
22025,203468,0022500014,"JAN 19, 2026",ATL vs. MIL,L,24,5,11,0.455,2,4,0.5,5,6,0.833,0,3,3,3,0,1,2,3,17,17,1
22025,203482,0022500611,"JAN 19, 2026",SAS vs. UTA,W,7,0,0,,0,0,,0,2,0.0,0,0,0,0,0,0,0,1,0,-8,1
22025,203507,0022500014,"JAN 19, 2026",MIL @ ATL,W,30,7,12,0.583,0,1,0.0,7,12,0.583,3,14,17,6,1,1,3,3,21,-8,1
22025,203903,0022500016,"JAN 19, 2026",NYK vs. DAL,L,2,0,3,0.0,0,1,0.0,1,2,0.5,0,0,0,0,1,0,0,0,1,1,1
22025,203914,0022500014,"JAN 19, 2026",MIL @ ATL,W,15,0,1,0.0,0,1,0.0,2,2,1.0,0,2,2,2,2,0,0,0,2,10,1
22025,203939,0022500016,"JAN 19, 2026",DAL @ NYK,W,28,0,1,0.0,0,0,,2,2,1.0,1,4,5,2,0,0,2,5,2,19,1
22025,203952,0022500612,"JAN 19, 2026",MIA @ GSW,L,27,6,14,0.429,2,7,0.286,4,4,1.0,2,3,5,1,0,0,3,3,18,-24,1
22025,203954,0022500609,"JAN 19, 2026",PHI vs. IND,W,33,10,17,0.588,1,1,1.0,9,10,0.9,2,7,9,4,0,0,1,1,30,3,1
22025,203994,0022500611,"JAN 19, 2026",UTA @ SAS,L,26,9,17,0.529,2,4,0.5,0,0,,1,8,9,5,0,0,2,3,20,-8,1
22025,204456,0022500609,"JAN 19, 2026",IND @ PHI,L,14,5,8,0.625,0,0,,0,0,,0,0,0,3,1,1,2,2,10,-1,1
22025,1626157,0022500016,"JAN 19, 2026",NYK vs. DAL,L,30,9,19,0.474,2,5,0.4,2,4,0.5,5,13,18,4,1,1,5,5,22,-15,1
22025,1626162,0022500609,"JAN 19, 2026",PHI vs. IND,W,35,8,14,0.571,2,3,0.667,0,2,0.0,0,1,1,5,2,1,0,0,18,13,1
22025,1626164,0022500610,"JAN 19, 2026",PHX @ BKN,W,33,10,18,0.556,1,4,0.25,3,4,0.75,0,4,4,4,0,0,3,2,24,7,1
22025,1626167,0022500014,"JAN 19, 2026",MIL @ ATL,W,28,5,10,0.5,4,6,0.667,0,0,,0,8,8,1,0,0,2,2,14,-7,1
22025,1626171,0022500014,"JAN 19, 2026",MIL @ ATL,W,24,8,15,0.533,3,7,0.429,0,0,,0,3,3,1,0,0,0,2,19,6,1
22025,1626181,0022500612,"JAN 19, 2026",MIA @ GSW,L,30,7,16,0.438,2,7,0.286,5,6,0.833,1,2,3,3,0,0,3,3,21,-6,1
22025,1626220,0022500610,"JAN 19, 2026",PHX @ BKN,W,29,4,8,0.5,3,7,0.429,0,0,,0,3,3,5,0,0,3,3,11,13,1
22025,1627739,0022500608,"JAN 19, 2026",LAC @ WAS,W,39,3,6,0.5,1,2,0.5,3,4,0.75,2,3,5,4,1,1,2,3,10,-2,1
22025,1627741,0022500612,"JAN 19, 2026",GSW vs. MIA,W,23,6,9,0.667,4,7,0.571,0,0,,0,4,4,2,1,0,0,0,16,6,1
22025,1627747,0022500017,"JAN 19, 2026",DET vs. BOS,W,17,1,6,0.167,0,4,0.0,0,0,,0,3,3,1,1,0,1,4,2,1,1
22025,1627759,0022500017,"JAN 19, 2026",BOS @ DET,L,39,11,28,0.393,2,8,0.25,8,10,0.8,4,7,11,2,0,1,4,3,32,2,1
22025,1627780,0022500612,"JAN 19, 2026",GSW vs. MIA,W,16,3,4,0.75,0,0,,0,0,,1,2,3,0,0,0,1,0,6,1,1
22025,1627783,0022500609,"JAN 19, 2026",IND @ PHI,L,35,9,21,0.429,4,8,0.5,2,4,0.5,1,5,6,7,0,0,4,3,24,-9,1
22025,1627824,0022500016,"JAN 19, 2026",NYK vs. DAL,L,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,1
